Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"W Tobler","Nonisopic modeling",1993,"Three presentations on geographical analysis and …","ci.nii.ac.jp","https://ci.nii.ac.jp/naid/10015211280/","https://scholar.google.com/scholar?cites=6769271967087378438&as_sdt=2005&sciodt=2007&hl=en",375,"2021-12-14 16:19:11","CITATION","","","",,,,,5,0.18,5,1,28,"CiNii 論文 - Nonisopic Modeling CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ] 日本の 論文をさがす 大学図書館の本をさがす 日本の博士論文をさがす 新規登録 ログイン English 検索 すべて 本文あり すべて 本文あり 閉じる タイトル 著者名 著者ID 著者所属 刊行物名 ISSN 巻号 …","","https://scholar.google.com/scholar?q=related:BsBAKv1I8V0J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
44,"HW Tobler","La revolución mexicana",1876,"Transformación social y cambio político","","","https://scholar.google.com/scholar?cites=12142567434941468798&as_sdt=2005&sciodt=2007&hl=en",595,"2021-12-14 16:19:11","CITATION","","","",,,,,44,0.30,44,1,145,"","","https://scholar.google.com/scholar?q=related:fpDpfL8Qg6gJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
11,"W Tobler","Derivation of a spatially continuous transportation model",1985,"Transportation Research Part A: General","Elsevier","https://www.sciencedirect.com/science/article/pii/019126078590024X","https://scholar.google.com/scholar?cites=15771829226739049907&as_sdt=2005&sciodt=2007&hl=en",165,"2021-12-14 16:19:11","","","","",,,,,11,0.31,11,1,36,"A geographically continuous movement model can be deduced from the quadratic transhipment problem by considering the transportation network as a discrete mesh. The resulting system of coupled Helmholz equations can be considered to solve simultaneously …","https://www.researchgate.net/profile/Waldo-Tobler/publication/254855721_DERIVATION_OF_A_SPATIALLY_CONTINUOUS_TRANSPORTATION_MODEL1/links/563e1f4008ae34e98c4d8a1f/DERIVATION-OF-A-SPATIALLY-CONTINUOUS-TRANSPORTATION-MODEL1.pdf","https://scholar.google.com/scholar?q=related:s6XndR7L4NoJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
4,"T Karlen, HW Tobler","Massen-und Einzelauswanderung aus der Schweiz nach Lateinamerika im 19. und 20. Jahrhundert",1998,"Traverse. Zeitschrift für Geschichte","","","https://scholar.google.com/scholar?cites=641610105608298204&as_sdt=2005&sciodt=2007&hl=en",727,"2021-12-14 16:19:11","CITATION","","","",,,,,4,0.17,2,2,23,"","","https://scholar.google.com/scholar?q=related:3F4V3f105wgJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
3,"J Tew, W Tobler, M Pensak, G Jacobson","Use of the laser for resection of the cranial base tumours",1987,"Tumours of the cranial base: diagnosis and …","","","https://scholar.google.com/scholar?cites=1647483856180905297&as_sdt=2005&sciodt=2007&hl=en",435,"2021-12-14 16:19:11","CITATION","","","",,,,,3,0.09,1,4,34,"","","https://scholar.google.com/scholar?q=related:UYXapNYJ3RYJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
1,"W Tobler","Professor Emeritus Geography Department University of California Santa Barbara, CA 93106-4060",,"URL: http://www. geog. ucsb. edu/people/tobler. htm","","","https://scholar.google.com/scholar?cites=10679469587157497550&as_sdt=2005&sciodt=2007&hl=en",765,"2021-12-14 16:19:11","CITATION","","","",,,,,1,0.00,1,1,,"","","https://scholar.google.com/scholar?q=related:zjYc3AEZNZQJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
2,"W Tobler","Migration: Ravenstein, Thorntwaite, and beyond, 1995, Geography Department University of California, Santa Barbara",,"URL: http://www. geog. ucsb. edu/~ tobler/publications …","","","https://scholar.google.com/scholar?cites=6306066577145764242&as_sdt=2005&sciodt=2007&hl=en",564,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:kpm8FCSmg1cJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
18,"B Stillhard, W Tobler","Electrohydraulic valve",1969,"US Patent 3,433,256","Google Patents","https://patents.google.com/patent/US3433256A/en","https://scholar.google.com/scholar?cites=15153641127062258320&as_sdt=2005&sciodt=2007&hl=en",147,"2021-12-14 16:19:11","","","","",,,,,18,0.35,9,2,52,"ABSTRACT OF THE DISCLOSURE An electromagnetically controlled fluid pressure reg ulator comprises a bell-shaped magnetic core having a central leg with a magnetizing winding imbedded in an annular recess surrounding the central leg and arranged for …","https://patentimages.storage.googleapis.com/b2/7e/b5/5685747cd395a7/US3433256.pdf","https://scholar.google.com/scholar?q=related:kMJLUFGMTNIJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
8,"W Tobler","High-pressure sealing devices",1971,"US Patent 3,606,358","Google Patents","https://patents.google.com/patent/US3606358A/en","https://scholar.google.com/scholar?cites=16163471350144277265&as_sdt=2005&sciodt=2007&hl=en",201,"2021-12-14 16:19:11","","","","",,,,,8,0.16,8,1,50,"US3606358A - High-pressure sealing devices - Google Patents US3606358A - High-pressure sealing devices - Google Patents High-pressure sealing devices Download PDF Info Publication number US3606358A US3606358A US3606358DA US3606358A US 3606358 A …","https://patentimages.storage.googleapis.com/22/f2/52/67cf11c78df22e/US3606358.pdf","https://scholar.google.com/scholar?q=related:EZuNIo4vUOAJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
3,"R Pavlovsky, F Mahnig, W Tobler","Apparatus for testing mechanically loaded wheel-shaped components",1975,"US Patent 3,910,109","Google Patents","https://patents.google.com/patent/US3910109A/en","https://scholar.google.com/scholar?cites=8645424504555160830&as_sdt=2005&sciodt=2007&hl=en",230,"2021-12-14 16:19:11","","","","",,,,,3,0.07,1,3,46,"An apparatus for testing mechanically loaded wheel-shaped components includes a plurality of parallel drive rollers which can be oriented at various angles relative to the axis of rotation of the components to simulate actual loads encountered in street traffic. The …","https://patentimages.storage.googleapis.com/b3/36/c5/c353b237a42ba5/US3910109.pdf","https://scholar.google.com/scholar?q=related:_sR3Dsi3-ncJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
12,"W Tobler","Bellows assembly for photographic cameras",1985,"US Patent 4,547,053","Google Patents","https://patents.google.com/patent/US4547053A/en","https://scholar.google.com/scholar?cites=118945690320775878&as_sdt=2005&sciodt=2007&hl=en",177,"2021-12-14 16:19:11","","","","",,,,,12,0.33,12,1,36,"The invention is designed for photographic cameras which incorporate a bellows and require electrical connections between the parts separated by this bellows. To provide a non-obtrusive and adaptable form of this electrical connection this invention provides flat, flexible …","https://patentimages.storage.googleapis.com/50/9a/79/28decc31e4036b/US4547053.pdf","https://scholar.google.com/scholar?q=related:xioio3mUpgEJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
47,"D Hrovat, C Heermann, WE Tobler","Engine ignition timing for a clutch engagement control system",1988,"US Patent 4,792,902","Google Patents","https://patents.google.com/patent/US4792902A/en","https://scholar.google.com/scholar?cites=17300928427071306684&as_sdt=2005&sciodt=2007&hl=en",70,"2021-12-14 16:19:11","","","","",,,,,47,1.42,16,3,33,"A system and method for controlling the ignition timing of a spark ignition internal combustion engine in a driveline that includes a multiple speed ratio transmission, at least one of whose operating speed ratios depends on the engaged or disengaged state of a …","https://patentimages.storage.googleapis.com/a6/e1/91/38a8b49800d1f5/US4792902.pdf","https://scholar.google.com/scholar?q=related:vPsKfL0-GfAJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
1,"R Hiesinger, W Tobler","Objective for photographic cameras",1989,"US Patent 4,831,396","Google Patents","https://patents.google.com/patent/US4831396A/en","https://scholar.google.com/scholar?cites=16454478396754333991&as_sdt=2005&sciodt=2007&hl=en",270,"2021-12-14 16:19:11","","","","",,,,,1,0.03,1,2,32,"An objective for a photographic camera is mounted on a carrier having a squeezable handle by which the focusing device can be actuated. The objective has a zoom facility and may also have a macro facility which is actuated by the camera acting on the zoom facility or the …","https://patentimages.storage.googleapis.com/95/6c/c5/a21ede4938ea59/US4831396.pdf","https://scholar.google.com/scholar?q=related:J5HhGuwMWuQJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
14,"MG Aimone, JA LoRusso, WE Tobler","Engine valve control during transmission shifts",1991,"US Patent 5,056,378","Google Patents","https://patents.google.com/patent/US5056378A/en","https://scholar.google.com/scholar?cites=16929387112418283031&as_sdt=2005&sciodt=2007&hl=en",167,"2021-12-14 16:19:11","","","","",,,,,14,0.47,5,3,30,"An engine valve control system for controlling engine valve lift during an automatic transmission shift. A plurality of engine valve actuation systems are each coupled to an individual engine valve for electronically controlling valve lift. Each valve actuation system …","https://patentimages.storage.googleapis.com/6b/94/dc/10fbc5a9cd09d4/US5056378.pdf","https://scholar.google.com/scholar?q=related:F47EDOJD8eoJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
20,"Y Fujii, WE Tobler, TD Snyder, MP Kraska","Strategy for controlling ratio changes in a swap-shift automatic transmission",2002,"US Patent 6,370,463","Google Patents","https://patents.google.com/patent/US6370463B1/en","https://scholar.google.com/scholar?cites=5620234340125332032&as_sdt=2005&sciodt=2007&hl=en",140,"2021-12-14 16:19:11","","","","",,,,,20,1.05,5,4,19,"A method for controlling ratio changes in a swap-shift transmission having a first simple planetary gear unit and a second compound planetary gear unit, the two gear units being arranged in series disposition, pressure-operated friction elements for separately braking …","https://patentimages.storage.googleapis.com/fa/80/8c/52f6354a4b4c0f/US6370463.pdf","https://scholar.google.com/scholar?q=related:QFKf5VoV_00J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
5,"Y Fujii, TD Snyder, GM Pietron, WE Tobler","Method of testing friction components for automatic transmissions",2005,"US Patent 6,923,049","Google Patents","https://patents.google.com/patent/US6923049B2/en","https://scholar.google.com/scholar?cites=12936765562003772935&as_sdt=2005&sciodt=2007&hl=en",206,"2021-12-14 16:19:11","","","","",,,,,5,0.31,1,4,16,"A method of testing a friction component for a transmission that has first and second parts. The first part of the friction component is attached to a drive shaft and the second part is attached to a grounding element. The first part of the friction component is rotated until the …","https://patentimages.storage.googleapis.com/1e/ed/99/54361092e160e4/US6923049.pdf","https://scholar.google.com/scholar?q=related:B9a9mbyfiLMJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
50,"Y Fujii, MP Kraska, GM Pietron, WE Tobler, ...","Ratio shift control for a multiple ratio automatic transmission",2008,"US Patent …","Google Patents","https://patents.google.com/patent/US7351183B2/en","https://scholar.google.com/scholar?cites=4604731653904803472&as_sdt=2005&sciodt=2007&hl=en",52,"2021-12-14 16:19:11","","","","",,,,,50,3.85,10,5,13,"A gear ratio shift control and control method controls gear ratio upshifts in a multiple-ratio transmission for an automotive vehicle. Pressure actuated friction elements establish torque flow paths in transmission gearing as they are selectively engaged and released. A net …","https://patentimages.storage.googleapis.com/14/ee/9f/6d41e0cd0884be/US7351183.pdf","https://scholar.google.com/scholar?q=related:kCb-1ApL5z8J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
38,"Y Fujii, MP Kraska, GM Pletron, WE Tobler, ...","Ratio shift control for a multiple ratio automatic transmission",2009,"US Patent …","Google Patents","https://patents.google.com/patent/US7503875B2/en","https://scholar.google.com/scholar?cites=14177994658454539437&as_sdt=2005&sciodt=2007&hl=en",66,"2021-12-14 16:19:11","","","","",,,,,38,3.17,8,5,12,"A gear ratio shift control and control method controls gear ratio upshifts in a multiple-ratio transmission for an automotive vehicle. Pressure actuated friction elements establish torque flow paths in transmission gearing as they are selectively engaged and released. A net …","https://patentimages.storage.googleapis.com/pdfs/US7503875.pdf","https://scholar.google.com/scholar?q=related:rYyRDAZbwsQJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
7,"RO Burkhart, GM Pietron, Y Fujii, TD Snyder, ...","Hydraulic actuator for a vehicular power train",2010,"US Patent …","Google Patents","https://patents.google.com/patent/US7654377B2/en","https://scholar.google.com/scholar?cites=15473183561004704222&as_sdt=2005&sciodt=2007&hl=en",198,"2021-12-14 16:19:11","","","","",,,,,7,0.64,1,5,11,"An actuator system includes a piezoelectric pump; an accumulator including a cylinder, a piston located in the cylinder, a port located at a first side of the piston and hydraulically connected to the pump outlet and a switching circuit, a relief port hydraulically connected to …","https://patentimages.storage.googleapis.com/33/66/6f/993ab20737f616/US7654377.pdf","https://scholar.google.com/scholar?q=related:3mEZ4nfKu9YJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
2,"WR Tobler","Computer Contouring. Department of Geography",1971,"Univ. of Michigan, Ann Arbor, Mich","","","https://scholar.google.com/scholar?cites=3573446640643367453&as_sdt=2005&sciodt=2007&hl=en",543,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.04,2,1,50,"","","https://scholar.google.com/scholar?q=related:HWJcZ8lulzEJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
4,"W Tobler","nd “The care and feeding of vector fields” PowerPoint Presentation",,"University","","","https://scholar.google.com/scholar?cites=13727354049904824031&as_sdt=2005&sciodt=2007&hl=en",417,"2021-12-14 16:19:11","CITATION","","","",,,,,4,0.00,4,1,,"","","https://scholar.google.com/scholar?q=related:386YGsdbgb4J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
2,"WR Tobler","A geographical flow mapping program, polycopié, 39 p",1979,"University of California","","","https://scholar.google.com/scholar?cites=4154405292540898310&as_sdt=2005&sciodt=2007&hl=en",536,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.05,2,1,42,"","","https://scholar.google.com/scholar?q=related:BiznQppppzkJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
4,"W Tobler","Three Presentations on Geographical Analysis and Modeling, National Center For Geographic Information and Analysis Technical Report 93–1",1993,"University of California Santa Barbara","","","https://scholar.google.com/scholar?cites=8866407580697814106&as_sdt=2005&sciodt=2007&hl=en",418,"2021-12-14 16:19:11","CITATION","","","",,,,,4,0.14,4,1,28,"","","https://scholar.google.com/scholar?q=related:WuRS6bfOC3sJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
