"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"6ZZBAMQM","conferencePaper","1975","Tobler, Waldo R.","Mathematical Map Models","Proceedings of the  International symposium on Computer-Assisted Cartography","","","","","","1975-09-21","2020-05-06 20:16:25","2020-06-07 13:21:43","","66-73","","","","","","","","","","","","Reston US","en","","","","","","CC67","","<p>Résumé C. Reymond-Cauvin, 07/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">L'auteur présente des exemples de modèles mathématiques sous-jacents à 3 classes de cartes géographiques. 1. Le modèle géométrique classique où l'on passe des coordonnées géographiques sur la sphère terrestre à des coordonnées sur un plan avec des déformations diverses (exemple de la projection de la carte routière des USA). 2. Opération sur les cartes avec une fonction scalaire, utile pour tout ce qui est images, photos, cartes topographiques, etc. On attache une valeur numérique à chaque localisation. 3. À chaque unité sont attachées des données valuées vectoriellement comme, par exemple, les mouvements entre des lieux. </span></p>","","","CC-Modelisation mathématique; LocCC-CDSC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","International symposium on Computer-Assisted Cartography. American Congress on Surveying and Mapping","","","","","","","","","","","","","","",""
"46NQMN3G","journalArticle","1974","Tobler, Waldo R.","Book Review: Coordinate Systems and Map Projections, D. Maling, G. Philip, London, 1973","Surveying and Mapping","","","","","","1974","2020-05-06 19:54:32","2020-06-07 13:06:44","","","","","","","","","","","","","","","en","","","","","","CC64","","<p>Aucune trace de cette référence sur la toile sous le ,om de Tobler </p> <p> </p> <p>On trouve une référence sous le nom de Crocker</p> <p><a href=""https://www.tandfonline.com/doi/abs/10.1080/00690805.1974.10437779"">https://www.tandfonline.com/doi/abs/10.1080/00690805.1974.10437779</a></p>","","","CC-Systeme_projection; CC-BDL; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H3NM42T9","bookSection","1972","Tobler, Waldo R.","Spatial Diffusion from a Geographer's Point of View","Ecological Systems Approaches to Aerobiology. I. Identification of Component Elements and their Functional Relationships","","","","voir note","","1972","2020-05-06 17:57:43","2020-06-06 13:54:25","","78-79","","","","","","","U.S. International Biological Program,  Aerobiologv Program","Handbook No. 2","","","University of Michigan","Ann Arbor, US-MI, US","en","","","","","","CC57","","<p>Référence Web par laquelle il a été possible de retouver la référence complète : Bravo Anne-Christine</p> <p>https://books.google.fr/books?id=6WKKRI5Iek4C&amp;pg=PA103&amp;lpg=PA103&amp;dq=Benninghoff+Edwards+International+Biological+Program+Aerobiology+Handbook+2&amp;source=bl&amp;ots=jd1V6fqskN&amp;sig=ACfU3U016SnKDZ-Zj7kwKOTbh5pmcx9-7w&amp;hl=fr&amp;sa=X&amp;ved=2ahUKEwjJnODt6Z_pAhXGx4UKHbjnAIwQ6AEwAnoECAkQAQ#v=onepage&amp;q=Benninghoff%20Edwards%20International%20Biological%20Program%20Aerobiology%20Handbook%202&amp;f=false</p> <p> </p> <p> </p>","","","CC-Modelisation mathématique; LocCC-ABS","","Benninghoff, William S; Edmonds, R.","","","","","","","","","","","","","","","","","","","University of Michigan","","","","","","","","","","","","","","","","","","","","","","","","","",""
"593LT27I","journalArticle","1973","Tobler, W. R.","Book Review of J. Rayner, ""An Introduction to Spectral Analysis""","Geographical Analysis","","","","https://onlinelibrary.wiley.com/doi/epdf/10.1111/j.1538-4632.1973.tb01007.x","","1973","2020-05-06 17:39:46","2020-06-06 13:27:00","","164","","2","5","","","","","","","","","","en","","","","","","CC56","","<p>Résumé C. Reymond-Cauvin, 07/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Présentation par Tobler du livre de Rayner sur l'analyse spectrale, considéré comme un ouvrage facile à lire même par des débutants (hem !).</span></p> <p> </p>","","","CC-Filtrage; LocCC-OKleinpdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UI4QEB8Z","book","1972","Lambert, Johann Heinrich; Tobler, W. R.","Notes and Comments on the Composition of Terrestrial and Celestial Maps","","978-1-58948-281-4","","","","","1972","2020-05-06 17:06:15","2020-06-06 13:15:19","","","125","","","","","","Michigan Geographical Publication","8","","","University of Michigan. Department of Geography","Ann Arbor, US-MI, US","en","","","","","","CC54","","<p><em>Référence complète de Waldo Tobler et présente dans la couverture de l'ouvrage :</em></p> <p>""Notes and comments on the composition of terrestrial and celestial Maps (1772), by Johann Heinrich Lambert""</p> <p>Michigan Geographical Publication No. 8</p> <p>Transdlated and Introduced by Waldo R. Tobler, Professor of Geography</p> <p>Dept. of Geography, University of Michigan, AnnArbor,</p> <p>1972</p> <p>Traduction 125 p.<br />Introduction 16 p.</p> <p> </p> <p> </p> <p>, 11 p.</p>","","","CC-Systeme_projection; LocCC-LBTCP","","","","Tobler, Waldo R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SG7L2F59","conferencePaper","1971","Tobler, Waldo R.","Data Display and Presentation (in Environment Information Systems)","The Proceedings of the Unesco/IGU : Environment Information Systems","","","","","","1971","2020-05-06 16:27:40","2020-06-06 13:08:54","","128-137","","","","","","","","","","","Publication of  the International Geographical Union, Commission on Geographical Data Sensing and Processing,","Ottawa, CA","en","","","","","","CC53","","<p>Résumé C. Reymond-Cauvin, 07/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Article d'intérêt uniquement historique maintenant car il parle des équipements et des possibilités techniques en 1970 (traceurs, etc.)</span></p>","","","CC-SIG (GIS); LocCC-LBCAO","","Tomlinson, Roger F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unesco/IGU First symposium on Geographical Information Systems","","","","","","","","","","","","","","",""
"NGDIEF72","report","1969","Tobler, Waldo R.; Davis, John C.","Analysis of a Digitized Surface","","","","","https://www.researchgate.net/publication/252758236_An_analysis_of_a_digitalized_surface","","1969","2020-05-06 09:46:38","2020-06-06 12:47:45","","59-83","","","","","","","","","","A Study of the Land Type","Army Research Office","Durham, NC, US","en","","","","","","CC45","","<p>Résumé C. Reymond-Cauvin, 07/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">En 1969, grâce à la numérisation des données il est possible de procéder à des analyses spatiales multiples s'appuyant sur le concept de transformation. En effet, on peut considérer que tout ensemble de données dérivées constitue une transformation des données initiales. Un exemple d'analyse d'une surface topographique Ogemaw County (Michigan) est présenté avec une dizaine de transformations (équations et cartes).</span></p> <p> </p>","","","LocCC-CDSA; CC-Analyse spatiale; CC-Analyse_surface","","","","","","","","","","","","","","","","","","","","Contract DA–31–124–ARO–D–456 No. 08055–2–F","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L9A8TY4L","journalArticle","1966","Tobler, Waldo R.","L'Automation dans la préparation des cartes thematiques","International Yearbook of Cartography","","","","","","1966","2020-04-29 16:56:38","2020-06-06 12:27:12","2020-04-13 20:11:43","81-93","","","6","","","","","","","","","","en","","","","","DOI.org (Crossref)","CC31bis","","<p>Donné comme la traduction de Automation in the preparation of thematic maps</p> <p>Visiblement le volume 7 est paru en 1967 du coup je conclus que le volume 6 est paru en 1966. Mais est-ce qu'il s'agit d'une version française ? <span class=""st"">Annuaire international de cartographie</span> ?</p> <p> </p> <p>Les articles du Yearbook sont souvent en anglais et en français (et aussi en allemand). Revue se trouvant à la BNU Strasbourg.</p>; <p><span style=""font-size: 12.0pt; line-height: 107%; font-family: 'Times New Roman',serif;"">Résumé C. Reymond-Cauvin, 02/05/2020</span></p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">(1964 pour la communication mais 1965 pour la publication dans <em>The Cartographic Journal)</em>. Définition des cartes thématiques à cette époque d'après MacKay : surtout petite échelle. Article intéressant surtout au niveau de l'histoire des débuts de l'automatisation : exemple de cartes produites à ces dates.</span></p>","","","CC-Réflexion-informatique; LocCC-CDSC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5W2474GZ","conferencePaper","1964","Tobler, Waldo R.","Illustrations of Map Projection Distortions","Abstracts","","","","","","1964","2020-04-29 16:40:00","2020-06-06 12:04:27","","35","","","","","","","","","","","","London, GB","en","","","","","","CC30","","<p>Référence à compléter ; a priori c'est juste un résumé d'une page (p35).</p> <p>Oui maisi il faut trouver quelqu'un qui a été au Congrès géographique international de Londres en 1964 !</p>","","","CC-Cartogramme; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10th International Geographical Congres","","","","","","","","","","","","","","",""
"3KMBBZET","journalArticle","1964","Tobler, Waldo R.","A Polynomial Representation of Michigan Population","Papers of the Michigan Academy of Science, Arts, and Letters","","","","","","1964","2020-04-29 15:41:46","2020-06-06 10:05:25","","445-452","","","XLIX","","","","","","","","","","en","","","","","","CC22","","<p>Résumé C. Reymond-Cauvin, 06/06/2020</p> <p style=""text-align: justify;"">Transformation d'un semis de points avec les valeurs des densités observées en des surfaces de puissances variables. Surfaces de tendance appliquées à la densité de population du Michigan.</p>","","","LocCC-OKleinpdf; CC-Lissage, interpolation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6TFTVCBS","manuscript","1963","Tobler, Waldo R.","Map Projection Research by Digital Computer","","","","","","","1963","2020-04-29 10:05:17","2020-06-05 13:35:16","","","","","","","","","","","","","","","en","","Abstract. Unpublished manuscript","","","","CC16","","<p>CC16 = Oral presentation at the AAG meeting in East Lansing, Michigan, April 1963.</p> <p>CC269 = Digital version 2005</p> <p>Il reste une ambiguïté en ce qui concrne ces deux versions.<br />Le manuscrit de 1963 apparaît en note comme le texte de la présentation orale au AAG Meeting. Mais il reste que l'on ne dispose pas de l'abstract. Comme il devrait y avoir 2 références, le CC16 et le CC269 sont maintenus mais ils renvoient au même texte.</p>; <p>Résumé C. Reymond-Cauvin, 05/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Cet article montre l'intérêt de poursuivre les recherches sur les Systèmes de Projection selon 2 développements : l'un théorique et l'autre technologique. Le premier en particulier est ""provoqué"" par les avancées des méthodes statistiques et analytiques.</span></p>","","","CC-Systeme_projection; LocCC-CDMP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DVCKTHAF","manuscript","1963","Tobler, Waldo R.","Map Projection Research by Digital Computer","","","","","","","1963","2020-05-21 22:30:56","2020-06-05 13:28:20","","","17","","","","","","","","","","","Ann Arbor, US-MI, US","en","","unpublished manuscript","","","","CC269","","<p>*Oral presentation at the AAG meeting in East Lansing, Michigan, April 1963. CC269 = Digital version 2005</p> <p> </p> <p>Il reste une ambiguïté en ce qui concrne ces deux versions.<br />Le manuscrit de 1963 apparaît en note comme le texte de la présentation orale au AAG Meeting. Mais il reste que l'on ne dispose pas de l'abstract. Comme il devrait y avoir 2 références, le CC16 et le CC269 sont maintenus mais ils renvoient au même texte.</p>; <p>Abstract, Annals, Assoc. Am. Geographers, LIII, 4, p. 625 Il se peut que cette présentation ait été résumée  dans les abstracts mais les recherches n'ont rien donné de clair.</p>; <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Résumé C. Reymond-Cauvin, 05/06/2020</span></p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Cet article montre l'intérêt de poursuivre les recherches sur les Systèmes de Projection selon 2 développements : l'un théorique et l'autre technologique. Le premier en particulier est ""provoqué"" par les avancées des méthodes statistiques et analytiques.</span></p>","C:\Users\cplume01\Zotero\storage\7Y68A4UE\Tobler - 1962 - Map Projection Research by Digital Computer.pdf","","CC-Systeme_projection; LocCC-CDMP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
